País de origen	Nationality	País de nacimiento	Five-year age group	Sex	Period	Total
Colombia	Extranjera	Otros	Total	Males	2009	84
Colombia	Extranjera	Otros	Total	Males	2008	113
Colombia	Extranjera	Otros	Total	Females	2019	1,126
Colombia	Extranjera	Otros	Total	Females	2018	567
Colombia	Extranjera	Otros	Total	Females	2017	245
Colombia	Extranjera	Otros	Total	Females	2016	203
Colombia	Extranjera	Otros	Total	Females	2015	114
Colombia	Extranjera	Otros	Total	Females	2014	153
Colombia	Extranjera	Otros	Total	Females	2013	147
Colombia	Extranjera	Otros	Total	Females	2012	111
Colombia	Extranjera	Otros	Total	Females	2011	78
Colombia	Extranjera	Otros	Total	Females	2010	86
Colombia	Extranjera	Otros	Total	Females	2009	110
Colombia	Extranjera	Otros	Total	Females	2008	140
Chile	Spanish 	Spain	Total	Males	2019	499
Chile	Spanish 	Spain	Total	Males	2018	471
Chile	Spanish 	Spain	Total	Males	2017	551
Chile	Spanish 	Spain	Total	Males	2016	502
Chile	Spanish 	Spain	Total	Males	2015	365
Chile	Spanish 	Spain	Total	Males	2014	193
Chile	Spanish 	Spain	Total	Males	2013	123
Chile	Spanish 	Spain	Total	Males	2012	100
Chile	Spanish 	Spain	Total	Males	2011	100
Chile	Spanish 	Spain	Total	Males	2010	85
Chile	Spanish 	Spain	Total	Males	2009	85
Chile	Spanish 	Spain	Total	Males	2008	93
Chile	Spanish 	Spain	Total	Females	2019	383
Chile	Spanish 	Spain	Total	Females	2018	384
Chile	Spanish 	Spain	Total	Females	2017	438
Chile	Spanish 	Spain	Total	Females	2016	417
Chile	Spanish 	Spain	Total	Females	2015	265
Chile	Spanish 	Spain	Total	Females	2014	170
Chile	Spanish 	Spain	Total	Females	2013	108
Chile	Spanish 	Spain	Total	Females	2012	81
Chile	Spanish 	Spain	Total	Females	2011	96
Chile	Spanish 	Spain	Total	Females	2010	100
Chile	Spanish 	Spain	Total	Females	2009	63
Chile	Spanish 	Spain	Total	Females	2008	73
Chile	Spanish 	País de origen	Total	Males	2019	308
Chile	Spanish 	País de origen	Total	Males	2018	255
Chile	Spanish 	País de origen	Total	Males	2017	251
Chile	Spanish 	País de origen	Total	Males	2016	193
Chile	Spanish 	País de origen	Total	Males	2015	166
Chile	Spanish 	País de origen	Total	Males	2014	104
Chile	Spanish 	País de origen	Total	Males	2013	97
Chile	Spanish 	País de origen	Total	Males	2012	76
Chile	Spanish 	País de origen	Total	Males	2011	98
Chile	Spanish 	País de origen	Total	Males	2010	86
Chile	Spanish 	País de origen	Total	Males	2009	86
Chile	Spanish 	País de origen	Total	Males	2008	124
Chile	Spanish 	País de origen	Total	Females	2019	348
Chile	Spanish 	País de origen	Total	Females	2018	274
Chile	Spanish 	País de origen	Total	Females	2017	238
Chile	Spanish 	País de origen	Total	Females	2016	231
Chile	Spanish 	País de origen	Total	Females	2015	169
Chile	Spanish 	País de origen	Total	Females	2014	119
Chile	Spanish 	País de origen	Total	Females	2013	105
Chile	Spanish 	País de origen	Total	Females	2012	97
Chile	Spanish 	País de origen	Total	Females	2011	92
Chile	Spanish 	País de origen	Total	Females	2010	133
Chile	Spanish 	País de origen	Total	Females	2009	89
Chile	Spanish 	País de origen	Total	Females	2008	104
Chile	Spanish 	Otros	Total	Males	2019	90
Chile	Spanish 	Otros	Total	Males	2018	60
Chile	Spanish 	Otros	Total	Males	2017	55
Chile	Spanish 	Otros	Total	Males	2016	59
Chile	Spanish 	Otros	Total	Males	2015	26
Chile	Spanish 	Otros	Total	Males	2014	19
Chile	Spanish 	Otros	Total	Males	2013	13
Chile	Spanish 	Otros	Total	Males	2012	10
Chile	Spanish 	Otros	Total	Males	2011	17
Chile	Spanish 	Otros	Total	Males	2010	10
Chile	Spanish 	Otros	Total	Males	2009	10
Chile	Spanish 	Otros	Total	Males	2008	14
Chile	Spanish 	Otros	Total	Females	2019	93
Chile	Spanish 	Otros	Total	Females	2018	40
Chile	Spanish 	Otros	Total	Females	2017	62
Chile	Spanish 	Otros	Total	Females	2016	43
Chile	Spanish 	Otros	Total	Females	2015	30
Chile	Spanish 	Otros	Total	Females	2014	15
Chile	Spanish 	Otros	Total	Females	2013	10
Chile	Spanish 	Otros	Total	Females	2012	12
Chile	Spanish 	Otros	Total	Females	2011	14
Chile	Spanish 	Otros	Total	Females	2010	10
Chile	Spanish 	Otros	Total	Females	2009	6
Chile	Spanish 	Otros	Total	Females	2008	6
Chile	Extranjera	Spain	Total	Males	2019	13
Chile	Extranjera	Spain	Total	Males	2018	14
Chile	Extranjera	Spain	Total	Males	2017	20
Chile	Extranjera	Spain	Total	Males	2016	18
Chile	Extranjera	Spain	Total	Males	2015	24
Chile	Extranjera	Spain	Total	Males	2014	24
Chile	Extranjera	Spain	Total	Males	2013	20
Chile	Extranjera	Spain	Total	Males	2012	9
Chile	Extranjera	Spain	Total	Males	2011	10
Chile	Extranjera	Spain	Total	Males	2010	8
Chile	Extranjera	Spain	Total	Males	2009	16
Chile	Extranjera	Spain	Total	Males	2008	13
Chile	Extranjera	Spain	Total	Females	2019	9
Chile	Extranjera	Spain	Total	Females	2018	15
Chile	Extranjera	Spain	Total	Females	2017	9
Chile	Extranjera	Spain	Total	Females	2016	23
Chile	Extranjera	Spain	Total	Females	2015	21
Chile	Extranjera	Spain	Total	Females	2014	22
Chile	Extranjera	Spain	Total	Females	2013	18
Chile	Extranjera	Spain	Total	Females	2012	10
Chile	Extranjera	Spain	Total	Females	2011	7
Chile	Extranjera	Spain	Total	Females	2010	8
Chile	Extranjera	Spain	Total	Females	2009	13
Chile	Extranjera	Spain	Total	Females	2008	12
Chile	Extranjera	País de origen	Total	Males	2019	1,994
Chile	Extranjera	País de origen	Total	Males	2018	1,744
Chile	Extranjera	País de origen	Total	Males	2017	1,514
Chile	Extranjera	País de origen	Total	Males	2016	1,206
Chile	Extranjera	País de origen	Total	Males	2015	943
Chile	Extranjera	País de origen	Total	Males	2014	872
Chile	Extranjera	País de origen	Total	Males	2013	704
Chile	Extranjera	País de origen	Total	Males	2012	888
Chile	Extranjera	País de origen	Total	Males	2011	1,153
Chile	Extranjera	País de origen	Total	Males	2010	1,244
Chile	Extranjera	País de origen	Total	Males	2009	1,377
Chile	Extranjera	País de origen	Total	Males	2008	2,483
Chile	Extranjera	País de origen	Total	Females	2019	2,218
Chile	Extranjera	País de origen	Total	Females	2018	1,978
Chile	Extranjera	País de origen	Total	Females	2017	1,797
Chile	Extranjera	País de origen	Total	Females	2016	1,340
Chile	Extranjera	País de origen	Total	Females	2015	1,032
Chile	Extranjera	País de origen	Total	Females	2014	851
Chile	Extranjera	País de origen	Total	Females	2013	775
Chile	Extranjera	País de origen	Total	Females	2012	980
Chile	Extranjera	País de origen	Total	Females	2011	1,403
Chile	Extranjera	País de origen	Total	Females	2010	1,429
Chile	Extranjera	País de origen	Total	Females	2009	1,600
Chile	Extranjera	País de origen	Total	Females	2008	2,602
Chile	Extranjera	Otros	Total	Males	2019	558
Chile	Extranjera	Otros	Total	Males	2018	482
Chile	Extranjera	Otros	Total	Males	2017	184
Chile	Extranjera	Otros	Total	Males	2016	116
Chile	Extranjera	Otros	Total	Males	2015	95
Chile	Extranjera	Otros	Total	Males	2014	74
Chile	Extranjera	Otros	Total	Males	2013	65
Chile	Extranjera	Otros	Total	Males	2012	63
Chile	Extranjera	Otros	Total	Males	2011	53
Chile	Extranjera	Otros	Total	Males	2010	69
Chile	Extranjera	Otros	Total	Males	2009	81
Chile	Extranjera	Otros	Total	Males	2008	81
Chile	Extranjera	Otros	Total	Females	2019	658
Chile	Extranjera	Otros	Total	Females	2018	539
Chile	Extranjera	Otros	Total	Females	2017	229
Chile	Extranjera	Otros	Total	Females	2016	155
Chile	Extranjera	Otros	Total	Females	2015	100
Chile	Extranjera	Otros	Total	Females	2014	64
Chile	Extranjera	Otros	Total	Females	2013	105
Chile	Extranjera	Otros	Total	Females	2012	47
Chile	Extranjera	Otros	Total	Females	2011	62
Chile	Extranjera	Otros	Total	Females	2010	84
Chile	Extranjera	Otros	Total	Females	2009	71
Chile	Extranjera	Otros	Total	Females	2008	90
Ecuador	Spanish 	Spain	Total	Males	2019	875
Ecuador	Spanish 	Spain	Total	Males	2018	819
Ecuador	Spanish 	Spain	Total	Males	2017	881
Ecuador	Spanish 	Spain	Total	Males	2016	764
Ecuador	Spanish 	Spain	Total	Males	2015	409
Ecuador	Spanish 	Spain	Total	Males	2014	233
Ecuador	Spanish 	Spain	Total	Males	2013	148
Ecuador	Spanish 	Spain	Total	Males	2012	113
Ecuador	Spanish 	Spain	Total	Males	2011	116
Ecuador	Spanish 	Spain	Total	Males	2010	79
Ecuador	Spanish 	Spain	Total	Males	2009	57
Ecuador	Spanish 	Spain	Total	Males	2008	61
Ecuador	Spanish 	Spain	Total	Females	2019	742
Ecuador	Spanish 	Spain	Total	Females	2018	683
Ecuador	Spanish 	Spain	Total	Females	2017	794
Ecuador	Spanish 	Spain	Total	Females	2016	676
Ecuador	Spanish 	Spain	Total	Females	2015	340
Ecuador	Spanish 	Spain	Total	Females	2014	236
Ecuador	Spanish 	Spain	Total	Females	2013	119
Ecuador	Spanish 	Spain	Total	Females	2012	106
Ecuador	Spanish 	Spain	Total	Females	2011	86
Ecuador	Spanish 	Spain	Total	Females	2010	53
Ecuador	Spanish 	Spain	Total	Females	2009	53
Ecuador	Spanish 	Spain	Total	Females	2008	46
Ecuador	Spanish 	País de origen	Total	Males	2019	2,315
Ecuador	Spanish 	País de origen	Total	Males	2018	2,361
Ecuador	Spanish 	País de origen	Total	Males	2017	2,274
Ecuador	Spanish 	País de origen	Total	Males	2016	1,911
Ecuador	Spanish 	País de origen	Total	Males	2015	1,152
Ecuador	Spanish 	País de origen	Total	Males	2014	753
Ecuador	Spanish 	País de origen	Total	Males	2013	477
Ecuador	Spanish 	País de origen	Total	Males	2012	436
Ecuador	Spanish 	País de origen	Total	Males	2011	247
Ecuador	Spanish 	País de origen	Total	Males	2010	195
Ecuador	Spanish 	País de origen	Total	Males	2009	127
Ecuador	Spanish 	País de origen	Total	Males	2008	114
Ecuador	Spanish 	País de origen	Total	Females	2019	2,505
Ecuador	Spanish 	País de origen	Total	Females	2018	2,424
Ecuador	Spanish 	País de origen	Total	Females	2017	2,628
Ecuador	Spanish 	País de origen	Total	Females	2016	2,185
Ecuador	Spanish 	País de origen	Total	Females	2015	1,302
Ecuador	Spanish 	País de origen	Total	Females	2014	873
Ecuador	Spanish 	País de origen	Total	Females	2013	550
Ecuador	Spanish 	País de origen	Total	Females	2012	407
Ecuador	Spanish 	País de origen	Total	Females	2011	328
Ecuador	Spanish 	País de origen	Total	Females	2010	197
Ecuador	Spanish 	País de origen	Total	Females	2009	154
Ecuador	Spanish 	País de origen	Total	Females	2008	125
Ecuador	Spanish 	Otros	Total	Males	2019	67
Ecuador	Spanish 	Otros	Total	Males	2018	73
Ecuador	Spanish 	Otros	Total	Males	2017	52
Ecuador	Spanish 	Otros	Total	Males	2016	45
Ecuador	Spanish 	Otros	Total	Males	2015	31
Ecuador	Spanish 	Otros	Total	Males	2014	18
Ecuador	Spanish 	Otros	Total	Males	2013	12
Ecuador	Spanish 	Otros	Total	Males	2012	12
Ecuador	Spanish 	Otros	Total	Males	2011	11
Ecuador	Spanish 	Otros	Total	Males	2010	9
Ecuador	Spanish 	Otros	Total	Males	2009	4
Ecuador	Spanish 	Otros	Total	Males	2008	5
Ecuador	Spanish 	Otros	Total	Females	2019	63
Ecuador	Spanish 	Otros	Total	Females	2018	58
Ecuador	Spanish 	Otros	Total	Females	2017	46
Ecuador	Spanish 	Otros	Total	Females	2016	47
Ecuador	Spanish 	Otros	Total	Females	2015	36
Ecuador	Spanish 	Otros	Total	Females	2014	27
Ecuador	Spanish 	Otros	Total	Females	2013	12
Ecuador	Spanish 	Otros	Total	Females	2012	11
Ecuador	Spanish 	Otros	Total	Females	2011	6
Ecuador	Spanish 	Otros	Total	Females	2010	5
Ecuador	Spanish 	Otros	Total	Females	2009	4
Ecuador	Spanish 	Otros	Total	Females	2008	5
Ecuador	Extranjera	Spain	Total	Males	2019	65
Ecuador	Extranjera	Spain	Total	Males	2018	50
Ecuador	Extranjera	Spain	Total	Males	2017	83
Ecuador	Extranjera	Spain	Total	Males	2016	117
Ecuador	Extranjera	Spain	Total	Males	2015	101
Ecuador	Extranjera	Spain	Total	Males	2014	117
Ecuador	Extranjera	Spain	Total	Males	2013	81
Ecuador	Extranjera	Spain	Total	Males	2012	49
Ecuador	Extranjera	Spain	Total	Males	2011	45
Ecuador	Extranjera	Spain	Total	Males	2010	54
Ecuador	Extranjera	Spain	Total	Males	2009	61
Ecuador	Extranjera	Spain	Total	Males	2008	69
Ecuador	Extranjera	Spain	Total	Females	2019	66
Ecuador	Extranjera	Spain	Total	Females	2018	59
Ecuador	Extranjera	Spain	Total	Females	2017	77
Ecuador	Extranjera	Spain	Total	Females	2016	90
Ecuador	Extranjera	Spain	Total	Females	2015	103
Ecuador	Extranjera	Spain	Total	Females	2014	128
Ecuador	Extranjera	Spain	Total	Females	2013	83
Ecuador	Extranjera	Spain	Total	Females	2012	67
Ecuador	Extranjera	Spain	Total	Females	2011	32
Ecuador	Extranjera	Spain	Total	Females	2010	42
Ecuador	Extranjera	Spain	Total	Females	2009	56
Ecuador	Extranjera	Spain	Total	Females	2008	68
Ecuador	Extranjera	País de origen	Total	Males	2019	5,051
Ecuador	Extranjera	País de origen	Total	Males	2018	4,386
Ecuador	Extranjera	País de origen	Total	Males	2017	4,254
Ecuador	Extranjera	País de origen	Total	Males	2016	3,193
Ecuador	Extranjera	País de origen	Total	Males	2015	2,401
Ecuador	Extranjera	País de origen	Total	Males	2014	2,179
Ecuador	Extranjera	País de origen	Total	Males	2013	2,353
Ecuador	Extranjera	País de origen	Total	Males	2012	2,701
Ecuador	Extranjera	País de origen	Total	Males	2011	2,983
Ecuador	Extranjera	País de origen	Total	Males	2010	3,347
Ecuador	Extranjera	País de origen	Total	Males	2009	6,512
Ecuador	Extranjera	País de origen	Total	Males	2008	16,610
Ecuador	Extranjera	País de origen	Total	Females	2019	5,252
Ecuador	Extranjera	País de origen	Total	Females	2018	4,620
Ecuador	Extranjera	País de origen	Total	Females	2017	4,280
Ecuador	Extranjera	País de origen	Total	Females	2016	3,125
Ecuador	Extranjera	País de origen	Total	Females	2015	2,331
Ecuador	Extranjera	País de origen	Total	Females	2014	2,119
Ecuador	Extranjera	País de origen	Total	Females	2013	2,334
Ecuador	Extranjera	País de origen	Total	Females	2012	2,412
Ecuador	Extranjera	País de origen	Total	Females	2011	3,157
Ecuador	Extranjera	País de origen	Total	Females	2010	3,193
Ecuador	Extranjera	País de origen	Total	Females	2009	6,626
Ecuador	Extranjera	País de origen	Total	Females	2008	15,357
Ecuador	Extranjera	Otros	Total	Males	2019	321
Ecuador	Extranjera	Otros	Total	Males	2018	160
Ecuador	Extranjera	Otros	Total	Males	2017	92
Ecuador	Extranjera	Otros	Total	Males	2016	101
Ecuador	Extranjera	Otros	Total	Males	2015	74
Ecuador	Extranjera	Otros	Total	Males	2014	80
Ecuador	Extranjera	Otros	Total	Males	2013	81
Ecuador	Extranjera	Otros	Total	Males	2012	50
Ecuador	Extranjera	Otros	Total	Males	2011	31
Ecuador	Extranjera	Otros	Total	Males	2010	31
Ecuador	Extranjera	Otros	Total	Males	2009	48
Ecuador	Extranjera	Otros	Total	Males	2008	70
Ecuador	Extranjera	Otros	Total	Females	2019	341
Ecuador	Extranjera	Otros	Total	Females	2018	200
Ecuador	Extranjera	Otros	Total	Females	2017	139
Ecuador	Extranjera	Otros	Total	Females	2016	97
Ecuador	Extranjera	Otros	Total	Females	2015	76
Ecuador	Extranjera	Otros	Total	Females	2014	110
Ecuador	Extranjera	Otros	Total	Females	2013	79
Ecuador	Extranjera	Otros	Total	Females	2012	57
Ecuador	Extranjera	Otros	Total	Females	2011	51
Ecuador	Extranjera	Otros	Total	Females	2010	34
Ecuador	Extranjera	Otros	Total	Females	2009	45
Ecuador	Extranjera	Otros	Total	Females	2008	87
Paraguay	Spanish 	Spain	Total	Males	2019	106
Paraguay	Spanish 	Spain	Total	Males	2018	78
Paraguay	Spanish 	Spain	Total	Males	2017	89
Paraguay	Spanish 	Spain	Total	Males	2016	107
Paraguay	Spanish 	Spain	Total	Males	2015	55
Paraguay	Spanish 	Spain	Total	Males	2014	41
Paraguay	Spanish 	Spain	Total	Males	2013	32
Paraguay	Spanish 	Spain	Total	Males	2012	25
Paraguay	Spanish 	Spain	Total	Males	2011	20
Paraguay	Spanish 	Spain	Total	Males	2010	11
Paraguay	Spanish 	Spain	Total	Males	2009	11
Paraguay	Spanish 	Spain	Total	Males	2008	15
Paraguay	Spanish 	Spain	Total	Females	2019	60
Paraguay	Spanish 	Spain	Total	Females	2018	50
Paraguay	Spanish 	Spain	Total	Females	2017	76
Paraguay	Spanish 	Spain	Total	Females	2016	75
Paraguay	Spanish 	Spain	Total	Females	2015	39
Paraguay	Spanish 	Spain	Total	Females	2014	18
Paraguay	Spanish 	Spain	Total	Females	2013	24
Paraguay	Spanish 	Spain	Total	Females	2012	16
Paraguay	Spanish 	Spain	Total	Females	2011	21
Paraguay	Spanish 	Spain	Total	Females	2010	11
Paraguay	Spanish 	Spain	Total	Females	2009	12
Paraguay	Spanish 	Spain	Total	Females	2008	10
Paraguay	Spanish 	País de origen	Total	Males	2019	61
Paraguay	Spanish 	País de origen	Total	Males	2018	65
Paraguay	Spanish 	País de origen	Total	Males	2017	74
Paraguay	Spanish 	País de origen	Total	Males	2016	50
Paraguay	Spanish 	País de origen	Total	Males	2015	43
Paraguay	Spanish 	País de origen	Total	Males	2014	22
Paraguay	Spanish 	País de origen	Total	Males	2013	12
Paraguay	Spanish 	País de origen	Total	Males	2012	14
Paraguay	Spanish 	País de origen	Total	Males	2011	26
Paraguay	Spanish 	País de origen	Total	Males	2010	24
Paraguay	Spanish 	País de origen	Total	Males	2009	25
Paraguay	Spanish 	País de origen	Total	Males	2008	40
Paraguay	Spanish 	País de origen	Total	Females	2019	91
Paraguay	Spanish 	País de origen	Total	Females	2018	89
Paraguay	Spanish 	País de origen	Total	Females	2017	83
Paraguay	Spanish 	País de origen	Total	Females	2016	70
Paraguay	Spanish 	País de origen	Total	Females	2015	49
Paraguay	Spanish 	País de origen	Total	Females	2014	40
Paraguay	Spanish 	País de origen	Total	Females	2013	14
Paraguay	Spanish 	País de origen	Total	Females	2012	17
Paraguay	Spanish 	País de origen	Total	Females	2011	36
Paraguay	Spanish 	País de origen	Total	Females	2010	62
Paraguay	Spanish 	País de origen	Total	Females	2009	34
Paraguay	Spanish 	País de origen	Total	Females	2008	52
Paraguay	Spanish 	Otros	Total	Males	2019	10
Paraguay	Spanish 	Otros	Total	Males	2018	5
Paraguay	Spanish 	Otros	Total	Males	2017	9
Paraguay	Spanish 	Otros	Total	Males	2016	10
Paraguay	Spanish 	Otros	Total	Males	2015	9
Paraguay	Spanish 	Otros	Total	Males	2014	6
Paraguay	Spanish 	Otros	Total	Males	2013	4
Paraguay	Spanish 	Otros	Total	Males	2012	4
Paraguay	Spanish 	Otros	Total	Males	2011	3
Paraguay	Spanish 	Otros	Total	Males	2010	4
Paraguay	Spanish 	Otros	Total	Males	2009	1
Paraguay	Spanish 	Otros	Total	Males	2008	2
Paraguay	Spanish 	Otros	Total	Females	2019	3
Paraguay	Spanish 	Otros	Total	Females	2018	5
Paraguay	Spanish 	Otros	Total	Females	2017	4
Paraguay	Spanish 	Otros	Total	Females	2016	10
Paraguay	Spanish 	Otros	Total	Females	2015	3
Paraguay	Spanish 	Otros	Total	Females	2014	3
Paraguay	Spanish 	Otros	Total	Females	2013	3
Paraguay	Spanish 	Otros	Total	Females	2012	2
Paraguay	Spanish 	Otros	Total	Females	2011	3
Paraguay	Spanish 	Otros	Total	Females	2010	7
Paraguay	Spanish 	Otros	Total	Females	2009	5
Paraguay	Spanish 	Otros	Total	Females	2008	2
Paraguay	Extranjera	Spain	Total	Males	2019	10
Paraguay	Extranjera	Spain	Total	Males	2018	7
Paraguay	Extranjera	Spain	Total	Males	2017	17
Paraguay	Extranjera	Spain	Total	Males	2016	19
Paraguay	Extranjera	Spain	Total	Males	2015	17
Paraguay	Extranjera	Spain	Total	Males	2014	15
Paraguay	Extranjera	Spain	Total	Males	2013	18
Paraguay	Extranjera	Spain	Total	Males	2012	22
Paraguay	Extranjera	Spain	Total	Males	2011	12
Paraguay	Extranjera	Spain	Total	Males	2010	20
Paraguay	Extranjera	Spain	Total	Males	2009	7
Paraguay	Extranjera	Spain	Total	Males	2008	24
Paraguay	Extranjera	Spain	Total	Females	2019	8
Paraguay	Extranjera	Spain	Total	Females	2018	10
Paraguay	Extranjera	Spain	Total	Females	2017	11
Paraguay	Extranjera	Spain	Total	Females	2016	25
Paraguay	Extranjera	Spain	Total	Females	2015	13
Paraguay	Extranjera	Spain	Total	Females	2014	17
Paraguay	Extranjera	Spain	Total	Females	2013	20
Paraguay	Extranjera	Spain	Total	Females	2012	14
Paraguay	Extranjera	Spain	Total	Females	2011	16
Paraguay	Extranjera	Spain	Total	Females	2010	16
Paraguay	Extranjera	Spain	Total	Females	2009	19
Paraguay	Extranjera	Spain	Total	Females	2008	24
Paraguay	Extranjera	País de origen	Total	Males	2019	4,586
Paraguay	Extranjera	País de origen	Total	Males	2018	3,564
Paraguay	Extranjera	País de origen	Total	Males	2017	3,085
Paraguay	Extranjera	País de origen	Total	Males	2016	2,519
